timestamp,frame_index,source_mode,tracker_source,event,tracking_active,tracker_ok,bbox_x,bbox_y,bbox_w,bbox_h,gt_x,gt_y,gt_w,gt_h,error_x,error_y,area_ratio,iou,center_error,planned_lr,planned_fb,planned_ud,planned_yaw,sent_lr,sent_fb,sent_ud,sent_yaw,flying,battery_level,processing_ms
2026-03-30T18:16:55.142,23,sequence,KCF,,False,,,,,,382,259,38,86,,,,,,0,0,0,0,0,0,0,0,False,-1,5.251
2026-03-30T18:16:55.150,24,sequence,KCF,,False,,,,,,384,259,37,87,,,,,,0,0,0,0,0,0,0,0,False,-1,5.646
2026-03-30T18:16:55.157,25,sequence,KCF,,False,,,,,,386,259,36,89,,,,,,0,0,0,0,0,0,0,0,False,-1,5.658
2026-03-30T18:16:55.164,26,sequence,KCF,,False,,,,,,388,259,36,89,,,,,,0,0,0,0,0,0,0,0,False,-1,5.577
2026-03-30T18:16:55.172,27,sequence,KCF,,False,,,,,,389,258,38,91,,,,,,0,0,0,0,0,0,0,0,False,-1,5.801
2026-03-30T18:16:55.179,28,sequence,KCF,,False,,,,,,390,258,38,91,,,,,,0,0,0,0,0,0,0,0,False,-1,6.025
2026-03-30T18:16:55.186,29,sequence,KCF,,False,,,,,,392,259,38,92,,,,,,0,0,0,0,0,0,0,0,False,-1,5.519
2026-03-30T18:16:55.194,30,sequence,KCF,,False,,,,,,394,259,38,93,,,,,,0,0,0,0,0,0,0,0,False,-1,6.042
2026-03-30T18:16:55.202,31,sequence,KCF,,False,,,,,,396,260,37,93,,,,,,0,0,0,0,0,0,0,0,False,-1,5.798
2026-03-30T18:16:55.209,32,sequence,KCF,,False,,,,,,396,259,38,94,,,,,,0,0,0,0,0,0,0,0,False,-1,5.365
2026-03-30T18:16:55.216,33,sequence,KCF,,False,,,,,,396,259,38,95,,,,,,0,0,0,0,0,0,0,0,False,-1,6.048
2026-03-30T18:16:55.224,34,sequence,KCF,,False,,,,,,396,259,39,95,,,,,,0,0,0,0,0,0,0,0,False,-1,5.752
2026-03-30T18:16:55.232,35,sequence,KCF,,False,,,,,,396,258,39,96,,,,,,0,0,0,0,0,0,0,0,False,-1,6.203
2026-03-30T18:16:55.241,36,sequence,KCF,,False,,,,,,396,257,40,97,,,,,,0,0,0,0,0,0,0,0,False,-1,6.026
2026-03-30T18:16:55.249,37,sequence,KCF,,False,,,,,,396,256,40,98,,,,,,0,0,0,0,0,0,0,0,False,-1,6.465
2026-03-30T18:16:55.259,38,sequence,KCF,,False,,,,,,396,256,40,98,,,,,,0,0,0,0,0,0,0,0,False,-1,6.89
2026-03-30T18:16:55.269,39,sequence,KCF,,False,,,,,,395,256,41,98,,,,,,0,0,0,0,0,0,0,0,False,-1,7.469
2026-03-30T18:16:55.279,40,sequence,KCF,,False,,,,,,395,256,42,98,,,,,,0,0,0,0,0,0,0,0,False,-1,7.316
2026-03-30T18:16:55.289,41,sequence,KCF,,False,,,,,,395,255,43,99,,,,,,0,0,0,0,0,0,0,0,False,-1,7.243
2026-03-30T18:16:55.297,42,sequence,KCF,,False,,,,,,395,255,44,99,,,,,,0,0,0,0,0,0,0,0,False,-1,6.365
2026-03-30T18:16:55.309,43,sequence,KCF,,False,,,,,,395,255,44,100,,,,,,0,0,0,0,0,0,0,0,False,-1,10.114
2026-03-30T18:16:55.322,44,sequence,KCF,,False,,,,,,395,253,45,101,,,,,,0,0,0,0,0,0,0,0,False,-1,8.578
2026-03-30T18:16:55.333,45,sequence,KCF,,False,,,,,,395,253,46,103,,,,,,0,0,0,0,0,0,0,0,False,-1,9.125
2026-03-30T18:16:55.345,46,sequence,KCF,,False,,,,,,395,251,46,105,,,,,,0,0,0,0,0,0,0,0,False,-1,8.19
2026-03-30T18:16:55.354,47,sequence,KCF,,False,,,,,,396,252,46,105,,,,,,0,0,0,0,0,0,0,0,False,-1,6.511
2026-03-30T18:16:55.362,48,sequence,KCF,,False,,,,,,396,252,46,105,,,,,,0,0,0,0,0,0,0,0,False,-1,5.827
2026-03-30T18:16:55.371,49,sequence,KCF,,False,,,,,,397,253,45,105,,,,,,0,0,0,0,0,0,0,0,False,-1,6.584
2026-03-30T18:16:55.380,50,sequence,KCF,,False,,,,,,398,253,46,105,,,,,,0,0,0,0,0,0,0,0,False,-1,6.265
2026-03-30T18:16:55.389,51,sequence,KCF,,False,,,,,,398,252,46,105,,,,,,0,0,0,0,0,0,0,0,False,-1,6.819
2026-03-30T18:16:55.398,52,sequence,KCF,,False,,,,,,398,252,47,106,,,,,,0,0,0,0,0,0,0,0,False,-1,7.334
2026-03-30T18:16:55.407,53,sequence,KCF,,False,,,,,,399,251,48,108,,,,,,0,0,0,0,0,0,0,0,False,-1,7.443
2026-03-30T18:16:55.416,54,sequence,KCF,,False,,,,,,400,251,48,110,,,,,,0,0,0,0,0,0,0,0,False,-1,6.308
2026-03-30T18:16:55.425,55,sequence,KCF,,False,,,,,,400,251,50,112,,,,,,0,0,0,0,0,0,0,0,False,-1,6.985
2026-03-30T18:16:55.435,56,sequence,KCF,,False,,,,,,400,250,50,113,,,,,,0,0,0,0,0,0,0,0,False,-1,7.456
2026-03-30T18:16:55.444,57,sequence,KCF,,False,,,,,,401,249,52,114,,,,,,0,0,0,0,0,0,0,0,False,-1,6.933
2026-03-30T18:16:55.454,58,sequence,KCF,,False,,,,,,401,249,53,115,,,,,,0,0,0,0,0,0,0,0,False,-1,8.166
2026-03-30T18:16:55.463,59,sequence,KCF,,False,,,,,,402,249,54,116,,,,,,0,0,0,0,0,0,0,0,False,-1,6.218
2026-03-30T18:16:55.471,60,sequence,KCF,,False,,,,,,403,248,54,117,,,,,,0,0,0,0,0,0,0,0,False,-1,6.16
2026-03-30T18:16:55.480,61,sequence,KCF,,False,,,,,,404,248,56,119,,,,,,0,0,0,0,0,0,0,0,False,-1,6.888
2026-03-30T18:16:55.489,62,sequence,KCF,,False,,,,,,404,248,56,119,,,,,,0,0,0,0,0,0,0,0,False,-1,6.395
2026-03-30T18:16:55.497,63,sequence,KCF,,False,,,,,,404,247,58,119,,,,,,0,0,0,0,0,0,0,0,False,-1,6.605
2026-03-30T18:16:55.505,64,sequence,KCF,,False,,,,,,403,247,58,119,,,,,,0,0,0,0,0,0,0,0,False,-1,6.218
2026-03-30T18:16:55.517,65,sequence,KCF,,False,,,,,,403,247,60,119,,,,,,0,0,0,0,0,0,0,0,False,-1,8.823
2026-03-30T18:16:55.527,66,sequence,KCF,,False,,,,,,403,247,60,120,,,,,,0,0,0,0,0,0,0,0,False,-1,7.786
2026-03-30T18:16:55.535,67,sequence,KCF,,False,,,,,,403,247,61,121,,,,,,0,0,0,0,0,0,0,0,False,-1,5.974
2026-03-30T18:16:55.544,68,sequence,KCF,,False,,,,,,402,246,62,119,,,,,,0,0,0,0,0,0,0,0,False,-1,7.087
2026-03-30T18:16:55.551,69,sequence,KCF,,False,,,,,,401,245,63,117,,,,,,0,0,0,0,0,0,0,0,False,-1,5.223
2026-03-30T18:16:55.560,70,sequence,KCF,,False,,,,,,400,244,64,116,,,,,,0,0,0,0,0,0,0,0,False,-1,6.864
2026-03-30T18:16:55.569,71,sequence,KCF,,False,,,,,,398,243,65,115,,,,,,0,0,0,0,0,0,0,0,False,-1,6.324
2026-03-30T18:16:55.577,72,sequence,KCF,,False,,,,,,396,243,66,115,,,,,,0,0,0,0,0,0,0,0,False,-1,5.558
2026-03-30T18:16:55.584,73,sequence,KCF,,False,,,,,,395,242,67,115,,,,,,0,0,0,0,0,0,0,0,False,-1,6.689
2026-03-30T18:16:55.594,74,sequence,KCF,,False,,,,,,393,240,68,113,,,,,,0,0,0,0,0,0,0,0,False,-1,6.385
2026-03-30T18:16:55.602,75,sequence,KCF,,False,,,,,,391,239,70,113,,,,,,0,0,0,0,0,0,0,0,False,-1,5.887
2026-03-30T18:16:55.608,76,sequence,KCF,,False,,,,,,389,237,71,111,,,,,,0,0,0,0,0,0,0,0,False,-1,4.96
2026-03-30T18:16:55.615,77,sequence,KCF,,False,,,,,,387,236,72,109,,,,,,0,0,0,0,0,0,0,0,False,-1,4.46
2026-03-30T18:16:55.621,78,sequence,KCF,,False,,,,,,386,235,72,108,,,,,,0,0,0,0,0,0,0,0,False,-1,5.071
2026-03-30T18:16:55.629,79,sequence,KCF,,False,,,,,,384,234,74,106,,,,,,0,0,0,0,0,0,0,0,False,-1,5.354
2026-03-30T18:16:55.637,80,sequence,KCF,,False,,,,,,382,232,72,106,,,,,,0,0,0,0,0,0,0,0,False,-1,6.227
2026-03-30T18:16:55.646,81,sequence,KCF,,False,,,,,,381,231,72,105,,,,,,0,0,0,0,0,0,0,0,False,-1,6.43
2026-03-30T18:16:55.654,82,sequence,KCF,,False,,,,,,380,229,71,105,,,,,,0,0,0,0,0,0,0,0,False,-1,5.804
2026-03-30T18:16:55.661,83,sequence,KCF,,False,,,,,,378,226,72,105,,,,,,0,0,0,0,0,0,0,0,False,-1,5.565
2026-03-30T18:16:55.669,84,sequence,KCF,,False,,,,,,375,224,72,106,,,,,,0,0,0,0,0,0,0,0,False,-1,5.73
2026-03-30T18:16:55.676,85,sequence,KCF,,False,,,,,,373,221,72,106,,,,,,0,0,0,0,0,0,0,0,False,-1,5.086
2026-03-30T18:16:55.684,86,sequence,KCF,,False,,,,,,372,219,73,107,,,,,,0,0,0,0,0,0,0,0,False,-1,5.455
2026-03-30T18:16:55.691,87,sequence,KCF,,False,,,,,,370,217,74,107,,,,,,0,0,0,0,0,0,0,0,False,-1,4.932
2026-03-30T18:16:55.697,88,sequence,KCF,,False,,,,,,368,215,74,108,,,,,,0,0,0,0,0,0,0,0,False,-1,4.776
2026-03-30T18:16:55.704,89,sequence,KCF,,False,,,,,,366,215,74,107,,,,,,0,0,0,0,0,0,0,0,False,-1,5.378
2026-03-30T18:16:55.712,90,sequence,KCF,,False,,,,,,365,215,75,107,,,,,,0,0,0,0,0,0,0,0,False,-1,5.387
2026-03-30T18:16:55.719,91,sequence,KCF,,False,,,,,,363,214,75,106,,,,,,0,0,0,0,0,0,0,0,False,-1,5.722
2026-03-30T18:16:55.726,92,sequence,KCF,,False,,,,,,362,213,76,104,,,,,,0,0,0,0,0,0,0,0,False,-1,5.73
2026-03-30T18:16:55.735,93,sequence,KCF,,False,,,,,,360,213,78,103,,,,,,0,0,0,0,0,0,0,0,False,-1,7.197
2026-03-30T18:16:55.743,94,sequence,KCF,,False,,,,,,358,213,78,101,,,,,,0,0,0,0,0,0,0,0,False,-1,5.576
2026-03-30T18:16:55.751,95,sequence,KCF,,False,,,,,,358,212,78,99,,,,,,0,0,0,0,0,0,0,0,False,-1,5.526
2026-03-30T18:16:55.757,96,sequence,KCF,,False,,,,,,357,212,78,99,,,,,,0,0,0,0,0,0,0,0,False,-1,4.804
2026-03-30T18:16:55.764,97,sequence,KCF,,False,,,,,,356,211,78,97,,,,,,0,0,0,0,0,0,0,0,False,-1,4.824
2026-03-30T18:16:55.771,98,sequence,KCF,,False,,,,,,355,210,79,96,,,,,,0,0,0,0,0,0,0,0,False,-1,5.135
2026-03-30T18:16:55.779,99,sequence,KCF,,False,,,,,,354,209,80,95,,,,,,0,0,0,0,0,0,0,0,False,-1,5.56
2026-03-30T18:16:55.787,100,sequence,KCF,,False,,,,,,353,208,80,94,,,,,,0,0,0,0,0,0,0,0,False,-1,6.077
2026-03-30T18:16:55.794,101,sequence,KCF,,False,,,,,,352,207,80,93,,,,,,0,0,0,0,0,0,0,0,False,-1,5.314
2026-03-30T18:16:55.800,102,sequence,KCF,,False,,,,,,352,206,80,91,,,,,,0,0,0,0,0,0,0,0,False,-1,4.701
2026-03-30T18:16:55.807,103,sequence,KCF,,False,,,,,,350,205,79,89,,,,,,0,0,0,0,0,0,0,0,False,-1,5.353
2026-03-30T18:16:55.814,104,sequence,KCF,,False,,,,,,349,203,80,89,,,,,,0,0,0,0,0,0,0,0,False,-1,5.31
2026-03-30T18:16:55.820,105,sequence,KCF,,False,,,,,,348,201,80,88,,,,,,0,0,0,0,0,0,0,0,False,-1,4.836
2026-03-30T18:16:55.827,106,sequence,KCF,,False,,,,,,346,199,80,87,,,,,,0,0,0,0,0,0,0,0,False,-1,4.594
2026-03-30T18:16:55.833,107,sequence,KCF,,False,,,,,,346,198,80,87,,,,,,0,0,0,0,0,0,0,0,False,-1,5.166
2026-03-30T18:16:55.840,108,sequence,KCF,,False,,,,,,346,197,80,87,,,,,,0,0,0,0,0,0,0,0,False,-1,4.889
2026-03-30T18:16:55.847,109,sequence,KCF,,False,,,,,,346,195,79,87,,,,,,0,0,0,0,0,0,0,0,False,-1,5.363
2026-03-30T18:16:55.854,110,sequence,KCF,,False,,,,,,346,193,78,87,,,,,,0,0,0,0,0,0,0,0,False,-1,5.397
2026-03-30T18:16:55.862,111,sequence,KCF,,False,,,,,,345,191,78,89,,,,,,0,0,0,0,0,0,0,0,False,-1,6.163
2026-03-30T18:16:55.870,112,sequence,KCF,,False,,,,,,344,188,77,89,,,,,,0,0,0,0,0,0,0,0,False,-1,5.735
2026-03-30T18:16:55.877,113,sequence,KCF,,False,,,,,,343,184,78,91,,,,,,0,0,0,0,0,0,0,0,False,-1,6.044
2026-03-30T18:16:55.885,114,sequence,KCF,,False,,,,,,342,180,78,93,,,,,,0,0,0,0,0,0,0,0,False,-1,6.499
2026-03-30T18:16:55.894,115,sequence,KCF,,False,,,,,,340,176,79,95,,,,,,0,0,0,0,0,0,0,0,False,-1,6.288
2026-03-30T18:16:55.902,116,sequence,KCF,,False,,,,,,340,173,78,97,,,,,,0,0,0,0,0,0,0,0,False,-1,5.786
2026-03-30T18:16:55.909,117,sequence,KCF,,False,,,,,,339,171,78,97,,,,,,0,0,0,0,0,0,0,0,False,-1,5.603
2026-03-30T18:16:55.917,118,sequence,KCF,,False,,,,,,338,168,77,99,,,,,,0,0,0,0,0,0,0,0,False,-1,5.892
2026-03-30T18:16:55.925,119,sequence,KCF,,False,,,,,,336,164,76,100,,,,,,0,0,0,0,0,0,0,0,False,-1,5.902
2026-03-30T18:16:55.934,120,sequence,KCF,,False,,,,,,333,161,74,101,,,,,,0,0,0,0,0,0,0,0,False,-1,7.036
2026-03-30T18:16:55.941,121,sequence,KCF,,False,,,,,,330,157,72,102,,,,,,0,0,0,0,0,0,0,0,False,-1,4.829
2026-03-30T18:16:55.947,122,sequence,KCF,,False,,,,,,328,153,72,103,,,,,,0,0,0,0,0,0,0,0,False,-1,4.654
2026-03-30T18:16:55.954,123,sequence,KCF,,False,,,,,,326,151,71,104,,,,,,0,0,0,0,0,0,0,0,False,-1,5.909
2026-03-30T18:16:55.961,124,sequence,KCF,,False,,,,,,323,147,70,105,,,,,,0,0,0,0,0,0,0,0,False,-1,4.889
2026-03-30T18:16:55.967,125,sequence,KCF,,False,,,,,,322,145,68,105,,,,,,0,0,0,0,0,0,0,0,False,-1,4.699
2026-03-30T18:16:55.975,126,sequence,KCF,,False,,,,,,320,144,66,103,,,,,,0,0,0,0,0,0,0,0,False,-1,5.907
2026-03-30T18:16:55.984,127,sequence,KCF,,False,,,,,,318,142,64,103,,,,,,0,0,0,0,0,0,0,0,False,-1,6.55
2026-03-30T18:16:55.990,128,sequence,KCF,,False,,,,,,314,138,63,103,,,,,,0,0,0,0,0,0,0,0,False,-1,5.268
2026-03-30T18:16:55.998,129,sequence,KCF,,False,,,,,,310,133,62,104,,,,,,0,0,0,0,0,0,0,0,False,-1,6.002
2026-03-30T18:16:56.005,130,sequence,KCF,,False,,,,,,305,129,60,105,,,,,,0,0,0,0,0,0,0,0,False,-1,5.536
2026-03-30T18:16:56.013,131,sequence,KCF,,False,,,,,,302,128,60,103,,,,,,0,0,0,0,0,0,0,0,False,-1,5.816
2026-03-30T18:16:56.021,132,sequence,KCF,,False,,,,,,298,127,60,101,,,,,,0,0,0,0,0,0,0,0,False,-1,6.166
2026-03-30T18:16:56.028,133,sequence,KCF,,False,,,,,,294,125,60,99,,,,,,0,0,0,0,0,0,0,0,False,-1,5.432
2026-03-30T18:16:56.035,134,sequence,KCF,,False,,,,,,288,121,60,100,,,,,,0,0,0,0,0,0,0,0,False,-1,5.117
2026-03-30T18:16:56.042,135,sequence,KCF,,False,,,,,,282,117,60,100,,,,,,0,0,0,0,0,0,0,0,False,-1,5.503
2026-03-30T18:16:56.050,136,sequence,KCF,,False,,,,,,276,113,60,101,,,,,,0,0,0,0,0,0,0,0,False,-1,6.025
2026-03-30T18:16:56.057,137,sequence,KCF,,False,,,,,,273,111,58,101,,,,,,0,0,0,0,0,0,0,0,False,-1,5.329
2026-03-30T18:16:56.063,138,sequence,KCF,,False,,,,,,270,109,58,100,,,,,,0,0,0,0,0,0,0,0,False,-1,5.728
2026-03-30T18:16:56.070,139,sequence,KCF,,False,,,,,,266,107,57,100,,,,,,0,0,0,0,0,0,0,0,False,-1,5.173
2026-03-30T18:16:56.077,140,sequence,KCF,,False,,,,,,262,105,56,101,,,,,,0,0,0,0,0,0,0,0,False,-1,4.912
2026-03-30T18:16:56.086,141,sequence,KCF,,False,,,,,,258,101,56,102,,,,,,0,0,0,0,0,0,0,0,False,-1,7.324
2026-03-30T18:16:56.095,142,sequence,KCF,,False,,,,,,254,99,55,103,,,,,,0,0,0,0,0,0,0,0,False,-1,6.443
2026-03-30T18:16:56.103,143,sequence,KCF,,False,,,,,,248,97,54,102,,,,,,0,0,0,0,0,0,0,0,False,-1,6.628
2026-03-30T18:16:56.112,144,sequence,KCF,,False,,,,,,242,94,52,101,,,,,,0,0,0,0,0,0,0,0,False,-1,6.976
2026-03-30T18:16:56.121,145,sequence,KCF,,False,,,,,,236,92,52,101,,,,,,0,0,0,0,0,0,0,0,False,-1,6.49
2026-03-30T18:16:56.131,146,sequence,KCF,,False,,,,,,233,90,50,101,,,,,,0,0,0,0,0,0,0,0,False,-1,8.142
2026-03-30T18:16:56.140,147,sequence,KCF,,False,,,,,,230,89,48,101,,,,,,0,0,0,0,0,0,0,0,False,-1,6.81
2026-03-30T18:16:56.150,148,sequence,KCF,,False,,,,,,226,87,46,102,,,,,,0,0,0,0,0,0,0,0,False,-1,7.59
2026-03-30T18:16:56.160,149,sequence,KCF,,False,,,,,,222,85,46,101,,,,,,0,0,0,0,0,0,0,0,False,-1,7.697
2026-03-30T18:16:56.167,150,sequence,KCF,,False,,,,,,217,85,46,100,,,,,,0,0,0,0,0,0,0,0,False,-1,5.679
2026-03-30T18:16:56.176,151,sequence,KCF,,False,,,,,,212,83,45,99,,,,,,0,0,0,0,0,0,0,0,False,-1,6.572
2026-03-30T18:16:56.186,152,sequence,KCF,,False,,,,,,210,82,44,99,,,,,,0,0,0,0,0,0,0,0,False,-1,7.237
2026-03-30T18:16:56.193,153,sequence,KCF,,False,,,,,,208,81,42,99,,,,,,0,0,0,0,0,0,0,0,False,-1,6.462
2026-03-30T18:16:56.201,154,sequence,KCF,,False,,,,,,206,80,42,100,,,,,,0,0,0,0,0,0,0,0,False,-1,6.071
2026-03-30T18:16:56.208,155,sequence,KCF,,False,,,,,,204,80,41,99,,,,,,0,0,0,0,0,0,0,0,False,-1,5.508
2026-03-30T18:16:56.215,156,sequence,KCF,,False,,,,,,202,81,41,97,,,,,,0,0,0,0,0,0,0,0,False,-1,4.985
2026-03-30T18:16:56.222,157,sequence,KCF,,False,,,,,,199,81,40,95,,,,,,0,0,0,0,0,0,0,0,False,-1,5.132
2026-03-30T18:16:56.230,158,sequence,KCF,,False,,,,,,196,80,40,95,,,,,,0,0,0,0,0,0,0,0,False,-1,6.511
2026-03-30T18:16:56.239,159,sequence,KCF,,False,,,,,,193,80,40,95,,,,,,0,0,0,0,0,0,0,0,False,-1,7.045
2026-03-30T18:16:56.252,160,sequence,KCF,,False,,,,,,190,79,40,95,,,,,,0,0,0,0,0,0,0,0,False,-1,11.211
2026-03-30T18:16:56.260,161,sequence,KCF,,False,,,,,,188,79,40,95,,,,,,0,0,0,0,0,0,0,0,False,-1,6.362
2026-03-30T18:16:56.267,162,sequence,KCF,,False,,,,,,188,80,40,94,,,,,,0,0,0,0,0,0,0,0,False,-1,4.999
2026-03-30T18:16:56.273,163,sequence,KCF,,False,,,,,,186,80,40,93,,,,,,0,0,0,0,0,0,0,0,False,-1,5.0
2026-03-30T18:16:56.280,164,sequence,KCF,,False,,,,,,185,80,40,93,,,,,,0,0,0,0,0,0,0,0,False,-1,4.737
2026-03-30T18:16:56.286,165,sequence,KCF,,False,,,,,,184,80,40,93,,,,,,0,0,0,0,0,0,0,0,False,-1,5.029
2026-03-30T18:16:56.293,166,sequence,KCF,,False,,,,,,182,80,40,93,,,,,,0,0,0,0,0,0,0,0,False,-1,4.643
2026-03-30T18:16:56.301,167,sequence,KCF,,False,,,,,,182,81,39,93,,,,,,0,0,0,0,0,0,0,0,False,-1,5.811
2026-03-30T18:16:56.309,168,sequence,KCF,,False,,,,,,181,82,38,93,,,,,,0,0,0,0,0,0,0,0,False,-1,6.641
2026-03-30T18:16:56.316,169,sequence,KCF,,False,,,,,,180,83,38,92,,,,,,0,0,0,0,0,0,0,0,False,-1,5.116
2026-03-30T18:16:56.322,170,sequence,KCF,,False,,,,,,179,85,38,91,,,,,,0,0,0,0,0,0,0,0,False,-1,4.684
2026-03-30T18:16:56.329,171,sequence,KCF,,False,,,,,,178,87,38,90,,,,,,0,0,0,0,0,0,0,0,False,-1,5.022
2026-03-30T18:16:56.337,172,sequence,KCF,,False,,,,,,176,88,37,89,,,,,,0,0,0,0,0,0,0,0,False,-1,5.775
2026-03-30T18:16:56.345,173,sequence,KCF,,False,,,,,,175,91,36,89,,,,,,0,0,0,0,0,0,0,0,False,-1,6.695
2026-03-30T18:16:56.354,174,sequence,KCF,,False,,,,,,174,93,35,87,,,,,,0,0,0,0,0,0,0,0,False,-1,6.785
2026-03-30T18:16:56.363,175,sequence,KCF,,False,,,,,,172,96,34,87,,,,,,0,0,0,0,0,0,0,0,False,-1,6.455
2026-03-30T18:16:56.372,176,sequence,KCF,,False,,,,,,172,99,33,87,,,,,,0,0,0,0,0,0,0,0,False,-1,6.896
2026-03-30T18:16:56.380,177,sequence,KCF,,False,,,,,,172,102,32,86,,,,,,0,0,0,0,0,0,0,0,False,-1,5.718
2026-03-30T18:16:56.387,178,sequence,KCF,,False,,,,,,172,105,31,86,,,,,,0,0,0,0,0,0,0,0,False,-1,6.098
2026-03-30T18:16:56.395,179,sequence,KCF,,False,,,,,,172,109,30,85,,,,,,0,0,0,0,0,0,0,0,False,-1,5.492
2026-03-30T18:16:56.404,180,sequence,KCF,,False,,,,,,172,114,29,85,,,,,,0,0,0,0,0,0,0,0,False,-1,6.72
2026-03-30T18:16:56.413,181,sequence,KCF,,False,,,,,,172,119,28,84,,,,,,0,0,0,0,0,0,0,0,False,-1,6.656
2026-03-30T18:16:56.420,182,sequence,KCF,,False,,,,,,172,123,28,83,,,,,,0,0,0,0,0,0,0,0,False,-1,5.196
2026-03-30T18:16:56.429,183,sequence,KCF,,False,,,,,,172,127,28,83,,,,,,0,0,0,0,0,0,0,0,False,-1,6.698
2026-03-30T18:16:56.439,184,sequence,KCF,,False,,,,,,172,131,28,83,,,,,,0,0,0,0,0,0,0,0,False,-1,7.501
2026-03-30T18:16:56.447,185,sequence,KCF,,False,,,,,,172,135,28,82,,,,,,0,0,0,0,0,0,0,0,False,-1,6.07
2026-03-30T18:16:56.454,186,sequence,KCF,,False,,,,,,171,139,28,81,,,,,,0,0,0,0,0,0,0,0,False,-1,5.249
2026-03-30T18:16:56.461,187,sequence,KCF,,False,,,,,,171,143,29,80,,,,,,0,0,0,0,0,0,0,0,False,-1,5.357
