timestamp,frame_index,source_mode,tracker_source,event,tracking_active,tracker_ok,bbox_x,bbox_y,bbox_w,bbox_h,gt_x,gt_y,gt_w,gt_h,error_x,error_y,area_ratio,iou,center_error,planned_lr,planned_fb,planned_ud,planned_yaw,sent_lr,sent_fb,sent_ud,sent_yaw,flying,battery_level,processing_ms
2026-03-30T18:13:02.430,31,sequence,consensus,,True,True,396,269,33,90,396,260,37,93,92.5,74.0,1.395677,0.761748,7.762087,0,-30,-14,20,0,0,0,0,False,-1,44.435
2026-03-30T18:13:02.476,32,sequence,consensus,,True,True,395,269,33,90,396,259,38,94,91.5,74.0,1.395677,0.697457,8.732125,0,-30,-14,20,0,0,0,0,False,-1,43.768
2026-03-30T18:13:02.523,33,sequence,consensus,,True,True,397,264,30,81,396,259,38,95,92.0,64.5,1.141917,0.67313,3.605551,0,-12,-12,20,0,0,0,0,False,-1,46.0
2026-03-30T18:13:02.573,34,sequence,consensus,,True,True,396,268,33,90,396,259,39,95,92.5,73.0,1.395677,0.73964,7.158911,0,-30,-14,20,0,0,0,0,False,-1,48.31
2026-03-30T18:13:02.622,35,sequence,consensus,,True,True,396,268,33,91,396,258,39,96,92.5,73.5,1.411184,0.726017,8.077747,0,-30,-14,20,0,0,0,0,False,-1,47.521
2026-03-30T18:13:02.670,36,sequence,consensus,,True,True,396,268,33,92,396,257,40,97,92.5,74.0,1.426692,0.695929,9.192388,0,-30,-14,20,0,0,0,0,False,-1,46.195
2026-03-30T18:13:02.718,37,sequence,consensus,,True,True,396,268,33,91,396,256,40,98,92.5,73.5,1.411184,0.694737,9.192388,0,-30,-14,20,0,0,0,0,False,-1,45.913
2026-03-30T18:13:02.768,38,sequence,consensus,,True,True,396,269,33,91,396,256,40,98,92.5,74.5,1.411184,0.681156,10.124228,0,-30,-14,20,0,0,0,0,False,-1,47.897
2026-03-30T18:13:02.821,39,sequence,consensus,,True,True,397,269,33,89,395,256,41,98,93.5,73.5,1.380169,0.675904,8.732125,0,-30,-14,20,0,0,0,0,False,-1,51.027
2026-03-30T18:13:02.874,40,sequence,consensus,,True,True,396,269,33,90,395,256,42,98,92.5,74.0,1.395677,0.655221,9.656604,0,-30,-14,20,0,0,0,0,False,-1,51.292
2026-03-30T18:13:02.934,41,sequence,consensus,,True,True,397,269,33,90,395,255,43,99,93.5,74.0,1.395677,0.634328,9.962429,0,-30,-14,20,0,0,0,0,False,-1,58.236
2026-03-30T18:13:02.991,42,sequence,consensus,,True,True,397,269,33,89,395,255,44,99,93.5,73.5,1.380169,0.625,9.656604,0,-30,-14,20,0,0,0,0,False,-1,54.034
2026-03-30T18:13:03.036,43,sequence,consensus,,True,True,397,269,32,88,395,255,44,100,93.0,73.0,1.323308,0.616487,8.944272,0,-29,-14,20,0,0,0,0,False,-1,43.817
2026-03-30T18:13:03.088,44,sequence,consensus,,True,True,397,270,32,87,395,253,45,101,93.0,73.5,1.308271,0.579186,10.965856,0,-27,-14,20,0,0,0,0,False,-1,49.178
2026-03-30T18:13:03.139,45,sequence,consensus,,True,True,398,266,30,81,395,253,46,103,93.0,66.5,1.141917,0.512875,5.385165,0,-12,-13,20,0,0,0,0,False,-1,49.968
2026-03-30T18:13:03.190,46,sequence,consensus,,True,True,404,274,30,82,395,251,46,105,99.0,75.0,1.156015,0.509317,11.543396,0,-14,-15,21,0,0,0,0,False,-1,48.699
2026-03-30T18:13:03.239,47,sequence,CSRT,,True,True,402,260,32,87,396,252,46,105,98.0,63.5,1.308271,0.576398,1.414214,0,-27,-12,21,0,0,0,0,False,-1,46.653
2026-03-30T18:13:03.286,48,sequence,CSRT,,True,True,402,260,32,87,396,252,46,105,98.0,63.5,1.308271,0.576398,1.414214,0,-27,-12,21,0,0,0,0,False,-1,46.083
2026-03-30T18:13:03.334,49,sequence,CSRT,,True,True,402,259,33,89,397,253,45,105,98.5,63.5,1.380169,0.621587,2.236068,0,-30,-12,21,0,0,0,0,False,-1,46.306
2026-03-30T18:13:03.384,50,sequence,consensus,,True,True,397,259,33,91,398,253,46,105,93.5,64.5,1.411184,0.59175,7.566373,0,-30,-12,20,0,0,0,0,False,-1,47.87
2026-03-30T18:13:03.432,51,sequence,consensus,,True,True,397,258,33,91,398,252,46,105,93.5,63.5,1.411184,0.59175,7.566373,0,-30,-12,20,0,0,0,0,False,-1,46.229
2026-03-30T18:13:03.480,52,sequence,consensus,,True,True,398,258,33,91,398,252,47,106,94.5,63.5,1.411184,0.60277,7.158911,0,-30,-12,20,0,0,0,0,False,-1,45.996
2026-03-30T18:13:03.527,53,sequence,consensus,,True,True,401,258,30,84,399,251,48,108,96.0,60.0,1.184211,0.486111,8.602325,0,-16,-12,21,0,0,0,0,False,-1,45.69
2026-03-30T18:13:03.575,54,sequence,consensus,,True,True,402,258,31,84,400,251,48,110,97.5,60.0,1.223684,0.493182,8.845903,0,-20,-12,21,0,0,0,0,False,-1,45.983
2026-03-30T18:13:03.627,55,sequence,consensus,,True,True,405,264,37,101,400,251,50,112,103.5,74.5,1.756109,0.645576,7.648529,0,-30,-14,22,0,0,0,0,False,-1,49.742
2026-03-30T18:13:03.679,56,sequence,consensus,,True,True,406,264,37,101,400,250,50,113,104.5,74.5,1.756109,0.639937,8.01561,0,-30,-14,22,0,0,0,0,False,-1,50.449
2026-03-30T18:13:03.726,57,sequence,consensus,,True,True,406,264,37,101,401,249,52,114,104.5,74.5,1.756109,0.610297,8.860023,0,-30,-14,22,0,0,0,0,False,-1,45.671
2026-03-30T18:13:03.778,58,sequence,consensus,,True,True,407,263,38,103,401,249,53,115,106.0,74.5,1.839286,0.621941,8.13941,0,-30,-14,23,0,0,0,0,False,-1,50.759
2026-03-30T18:13:03.836,59,sequence,consensus,,True,True,409,264,37,102,402,249,54,116,107.5,75.0,1.773496,0.59308,8.13941,0,-30,-15,23,0,0,0,0,False,-1,54.771
2026-03-30T18:13:03.886,60,sequence,consensus,,True,True,410,264,37,102,403,248,54,117,108.5,75.0,1.773496,0.588041,8.631338,0,-30,-15,23,0,0,0,0,False,-1,48.843
2026-03-30T18:13:03.938,61,sequence,consensus,,True,True,412,269,38,102,404,248,56,119,111.0,80.0,1.821429,0.546362,12.539936,0,-30,-16,24,0,0,0,0,False,-1,48.919
2026-03-30T18:13:03.988,62,sequence,consensus,,True,True,413,269,38,102,404,248,56,119,112.0,80.0,1.821429,0.546362,12.5,0,-30,-16,24,0,0,0,0,False,-1,48.517
2026-03-30T18:13:04.036,63,sequence,consensus,,True,True,413,264,38,102,404,247,58,119,112.0,75.0,1.821429,0.561576,8.558621,0,-30,-15,24,0,0,0,0,False,-1,46.625
2026-03-30T18:13:04.086,64,sequence,consensus,,True,True,413,263,38,103,403,247,58,119,112.0,74.5,1.839286,0.567082,8.0,0,-30,-14,24,0,0,0,0,False,-1,48.523
2026-03-30T18:13:04.139,65,sequence,CSRT,,True,True,416,258,36,96,403,247,60,119,114.0,66.0,1.62406,0.484034,1.118034,0,-30,-13,25,0,0,0,0,False,-1,50.023
2026-03-30T18:13:04.186,66,sequence,CSRT,,True,True,416,257,36,98,403,247,60,120,114.0,66.0,1.657895,0.49,1.414214,0,-30,-13,25,0,0,0,0,False,-1,45.508
2026-03-30T18:13:04.244,67,sequence,CSRT,,True,True,416,257,36,98,403,247,61,121,114.0,66.0,1.657895,0.477984,1.581139,0,-30,-13,25,0,0,0,0,False,-1,55.955
2026-03-30T18:13:04.298,68,sequence,CSRT,,True,True,416,257,36,98,402,246,62,119,114.0,66.0,1.657895,0.478178,1.118034,0,-30,-13,25,0,0,0,0,False,-1,52.472
2026-03-30T18:13:04.344,69,sequence,CSRT,,True,True,416,255,36,98,401,245,63,117,114.0,64.0,1.657895,0.478632,1.581139,0,-30,-12,25,0,0,0,0,False,-1,44.056
2026-03-30T18:13:04.398,70,sequence,CSRT,,True,True,415,254,36,96,400,244,64,116,113.0,62.0,1.62406,0.465517,1.0,0,-30,-12,24,0,0,0,0,False,-1,52.604
2026-03-30T18:13:04.449,71,sequence,CSRT,,True,True,415,253,36,96,398,243,65,115,113.0,61.0,1.62406,0.462341,2.54951,0,-30,-12,24,0,0,0,0,False,-1,49.46
2026-03-30T18:13:04.500,72,sequence,CSRT,,True,True,415,253,36,96,396,243,66,115,113.0,61.0,1.62406,0.455336,4.031129,0,-30,-12,24,0,0,0,0,False,-1,49.432
2026-03-30T18:13:04.550,73,sequence,consensus,,True,True,415,266,30,80,395,242,67,115,110.0,66.0,1.12782,0.311486,6.670832,0,-11,-13,24,0,0,0,0,False,-1,47.942
2026-03-30T18:13:04.598,74,sequence,CSRT,,True,True,412,248,36,96,393,240,68,113,110.0,56.0,1.62406,0.449766,3.041381,0,-30,-11,24,0,0,0,0,False,-1,46.154
2026-03-30T18:13:04.645,75,sequence,CSRT,,True,True,411,247,35,94,391,239,70,113,108.5,54.0,1.546053,0.415929,2.915476,0,-30,-10,23,0,0,0,0,False,-1,45.504
2026-03-30T18:13:04.693,76,sequence,CSRT,,True,True,407,246,35,94,389,237,71,111,104.5,53.0,1.546053,0.41746,0.5,0,-30,-10,22,0,0,0,0,False,-1,46.121
2026-03-30T18:13:04.745,77,sequence,consensus,,True,True,403,251,35,94,387,236,72,109,100.5,58.0,1.546053,0.419215,7.905694,0,-30,-11,22,0,0,0,0,False,-1,49.71
2026-03-30T18:13:04.791,78,sequence,consensus,,True,True,399,245,38,103,386,235,72,108,98.0,56.5,1.839286,0.467487,8.5,0,-30,-11,21,0,0,0,0,False,-1,43.741
2026-03-30T18:13:04.835,79,sequence,CSRT,,True,True,403,240,36,96,384,234,74,106,101.0,48.0,1.62406,0.440592,1.0,0,-30,-9,22,0,0,0,0,False,-1,42.402
2026-03-30T18:13:04.880,80,sequence,CSRT,,True,True,401,239,36,96,382,232,72,106,99.0,47.0,1.62406,0.45283,2.236068,0,-30,-9,21,0,0,0,0,False,-1,43.597
2026-03-30T18:13:04.931,81,sequence,consensus,,True,True,389,235,42,115,381,231,72,105,90.0,52.5,2.269737,0.520619,11.401754,0,-30,-10,19,0,0,0,0,False,-1,48.842
2026-03-30T18:13:04.976,82,sequence,consensus,,True,True,388,236,42,115,380,229,71,105,89.0,53.5,2.269737,0.503856,13.647344,0,-30,-10,19,0,0,0,0,False,-1,43.797
2026-03-30T18:13:05.018,83,sequence,consensus,,True,True,387,235,42,116,378,226,72,105,88.0,53.0,2.289474,0.48,15.692355,0,-30,-10,19,0,0,0,0,False,-1,40.544
2026-03-30T18:13:05.061,84,sequence,consensus,,True,True,394,233,42,116,375,224,72,106,95.0,51.0,2.289474,0.483274,14.56022,0,-30,-10,20,0,0,0,0,False,-1,41.287
2026-03-30T18:13:05.108,85,sequence,consensus,,True,True,396,239,35,95,373,221,72,106,93.5,46.5,1.5625,0.391012,13.28533,0,-30,-9,20,0,0,0,0,False,-1,45.417
2026-03-30T18:13:05.153,86,sequence,consensus,,True,True,394,233,35,95,372,219,73,107,91.5,40.5,1.5625,0.413019,8.544004,0,-30,-8,20,0,0,0,0,False,-1,43.458
2026-03-30T18:13:05.197,87,sequence,consensus,,True,True,394,233,35,95,370,217,74,107,91.5,40.5,1.5625,0.395259,10.965856,0,-30,-8,20,0,0,0,0,False,-1,42.343
2026-03-30T18:13:05.240,88,sequence,consensus,,True,True,392,231,36,97,368,215,74,108,90.0,39.5,1.640977,0.405286,11.629703,0,-30,-7,19,0,0,0,0,False,-1,41.409
2026-03-30T18:13:05.291,89,sequence,consensus,,True,True,383,225,39,105,366,215,74,107,82.5,37.5,1.924342,0.45966,9.013878,0,-30,-7,18,0,0,0,0,False,-1,48.908
2026-03-30T18:13:05.341,90,sequence,consensus,,True,True,380,224,39,106,365,215,75,107,79.5,37.0,1.942669,0.458438,9.013878,0,-30,-7,17,0,0,0,0,False,-1,48.576
2026-03-30T18:13:05.389,91,sequence,consensus,,True,True,385,226,36,97,363,214,75,106,83.0,34.5,1.640977,0.419955,7.905694,0,-30,-6,18,0,0,0,0,False,-1,46.376
2026-03-30T18:13:05.436,92,sequence,consensus,,True,True,385,226,36,97,362,213,76,104,83.0,34.5,1.640977,0.403448,9.962429,0,-30,-6,18,0,0,0,0,False,-1,45.051
2026-03-30T18:13:05.482,93,sequence,consensus,,True,True,383,224,36,97,360,213,78,103,81.0,32.5,1.640977,0.403214,8.246211,0,-30,-6,17,0,0,0,0,False,-1,44.108
2026-03-30T18:13:05.532,94,sequence,consensus,,True,True,377,219,43,118,358,213,78,101,78.5,38.0,2.384398,0.460697,14.57738,0,-30,-7,17,0,0,0,0,False,-1,47.662
2026-03-30T18:13:05.575,95,sequence,consensus,,True,True,375,219,43,117,358,212,78,99,76.5,37.5,2.364192,0.449699,16.007811,0,-30,-7,16,0,0,0,0,False,-1,41.464
2026-03-30T18:13:05.622,96,sequence,consensus,,True,True,373,212,43,118,357,212,78,99,74.5,31.0,2.384398,0.498536,9.617692,0,-30,-6,16,0,0,0,0,False,-1,45.011
2026-03-30T18:13:05.670,97,sequence,consensus,,True,True,373,212,43,118,356,211,78,97,74.5,31.0,2.384398,0.484962,11.510864,0,-30,-6,16,0,0,0,0,False,-1,47.039
2026-03-30T18:13:05.717,98,sequence,CSRT,,True,True,378,212,38,102,355,210,79,96,77.0,23.0,1.821429,0.45284,5.59017,0,-30,0,16,0,0,0,0,False,-1,44.464
2026-03-30T18:13:05.778,99,sequence,CSRT,,True,True,378,208,38,102,354,209,80,95,77.0,19.0,1.821429,0.458937,3.905125,0,-30,0,16,0,0,0,0,False,-1,60.017
2026-03-30T18:13:05.833,100,sequence,CSRT,,True,True,376,206,38,102,353,208,80,94,75.0,17.0,1.821429,0.456544,2.828427,0,-30,0,16,0,0,0,0,False,-1,53.201
2026-03-30T18:13:05.930,101,sequence,CSRT,,True,True,376,205,37,100,352,207,80,93,74.5,15.0,1.738722,0.446941,2.915476,0,-30,0,16,0,0,0,0,False,-1,94.31
2026-03-30T18:13:05.992,102,sequence,CSRT,,True,True,377,206,37,100,352,206,80,91,75.5,16.0,1.738722,0.44227,5.700877,0,-30,0,16,0,0,0,0,False,-1,60.403
2026-03-30T18:13:06.058,103,sequence,CSRT,,True,True,376,205,36,98,350,205,79,89,74.0,14.0,1.657895,0.435622,6.363961,0,-30,0,16,0,0,0,0,False,-1,63.941
2026-03-30T18:13:06.173,104,sequence,CSRT,,True,True,376,203,36,96,349,203,80,89,74.0,11.0,1.62406,0.434617,6.103278,0,-30,0,16,0,0,0,0,False,-1,110.557
2026-03-30T18:13:06.266,105,sequence,consensus,,True,True,365,203,38,104,348,201,80,88,64.0,15.0,1.857143,0.423097,10.77033,0,-30,0,14,0,0,0,0,False,-1,90.323
2026-03-30T18:13:06.348,106,sequence,CSRT,,True,True,375,198,36,96,346,199,80,87,73.0,6.0,1.62406,0.429984,7.826238,0,-30,0,16,0,0,0,0,False,-1,77.756
2026-03-30T18:13:06.426,107,sequence,CSRT,,True,True,375,198,36,98,346,198,80,87,73.0,7.0,1.657895,0.425775,8.902247,0,-30,0,16,0,0,0,0,False,-1,72.028
2026-03-30T18:13:06.492,108,sequence,CSRT,,True,True,374,195,36,96,346,197,80,87,72.0,3.0,1.62406,0.429984,6.5,0,-30,0,15,0,0,0,0,False,-1,65.142
2026-03-30T18:13:06.594,109,sequence,CSRT,,True,True,373,194,36,96,346,195,79,87,71.0,2.0,1.62406,0.435181,6.519202,0,-30,0,15,0,0,0,0,False,-1,97.607
2026-03-30T18:13:06.726,110,sequence,CSRT,,True,True,371,192,36,96,346,193,78,87,69.0,0.0,1.62406,0.440506,5.315073,0,-30,0,15,0,0,0,0,False,-1,128.176
2026-03-30T18:13:06.825,111,sequence,CSRT,,True,True,370,189,36,96,345,191,78,89,68.0,-3.0,1.62406,0.445371,4.272002,0,-30,0,14,0,0,0,0,False,-1,94.201
2026-03-30T18:13:06.909,112,sequence,CSRT,,True,True,370,189,36,96,344,188,77,89,68.0,-3.0,1.62406,0.443635,7.106335,0,-30,0,14,0,0,0,0,False,-1,80.684
2026-03-30T18:13:06.975,113,sequence,CSRT,,True,True,369,187,36,96,343,184,78,91,67.0,-5.0,1.62406,0.42892,7.433034,0,-30,0,14,0,0,0,0,False,-1,63.101
2026-03-30T18:13:07.045,114,sequence,CSRT,,True,True,368,184,36,96,342,180,78,93,66.0,-8.0,1.62406,0.426859,7.433034,0,-30,0,14,0,0,0,0,False,-1,69.051
2026-03-30T18:13:07.128,115,sequence,CSRT,,True,True,366,180,36,96,340,176,79,95,64.0,-12.0,1.62406,0.426285,6.363961,0,-30,0,14,0,0,0,0,False,-1,79.335
2026-03-30T18:13:07.198,116,sequence,CSRT,,True,True,364,176,36,96,340,173,78,97,62.0,-16.0,1.62406,0.443048,3.905125,0,-30,0,13,0,0,0,0,False,-1,68.505
2026-03-30T18:13:07.260,117,sequence,CSRT,,True,True,364,176,36,98,339,171,78,97,62.0,-15.0,1.657895,0.425598,6.800735,0,-30,0,13,0,0,0,0,False,-1,59.236
2026-03-30T18:13:07.326,118,sequence,CSRT,,True,True,360,176,36,96,338,168,77,99,58.0,-16.0,1.62406,0.419839,6.670832,0,-30,0,12,0,0,0,0,False,-1,64.044
2026-03-30T18:13:07.394,119,sequence,CSRT,,True,True,358,170,36,96,336,164,76,100,56.0,-22.0,1.62406,0.441084,4.472136,0,-30,0,12,0,0,0,0,False,-1,65.29
2026-03-30T18:13:07.458,120,sequence,CSRT,,True,True,354,170,36,96,333,161,74,101,52.0,-22.0,1.62406,0.43476,6.800735,0,-30,0,11,0,0,0,0,False,-1,61.728
2026-03-30T18:13:07.525,121,sequence,CSRT,,True,True,352,166,35,94,330,157,72,102,49.5,-27.0,1.546053,0.441117,6.103278,0,-30,0,10,0,0,0,0,False,-1,64.138
2026-03-30T18:13:07.596,122,sequence,CSRT,,True,True,352,165,35,94,328,153,72,103,49.5,-28.0,1.546053,0.423481,9.300538,0,-30,0,10,0,0,0,0,False,-1,68.195
2026-03-30T18:13:07.652,123,sequence,CSRT,,True,True,349,160,35,94,326,151,71,104,46.5,-33.0,1.546053,0.445558,6.403124,0,-30,6,10,0,0,0,0,False,-1,54.187
2026-03-30T18:13:07.717,124,sequence,CSRT,,True,True,346,157,35,94,323,147,70,105,43.5,-36.0,1.546053,0.447619,7.106335,0,-30,7,9,0,0,0,0,False,-1,62.258
2026-03-30T18:13:07.780,125,sequence,CSRT,,True,True,341,152,35,94,322,145,68,105,38.5,-41.0,1.546053,0.460784,2.915476,0,-30,8,8,0,0,0,0,False,-1,60.636
2026-03-30T18:13:07.850,126,sequence,CSRT,,True,True,337,148,35,94,320,144,66,103,34.5,-45.0,1.546053,0.483966,1.581139,0,-30,9,0,0,0,0,0,False,-1,68.221
2026-03-30T18:13:07.910,127,sequence,CSRT,,True,True,338,148,35,94,318,142,64,103,35.5,-45.0,1.546053,0.49909,5.700877,0,-30,9,7,0,0,0,0,False,-1,57.472
2026-03-30T18:13:07.984,128,sequence,CSRT,,True,True,333,143,35,94,314,138,63,103,30.5,-50.0,1.546053,0.507012,5.024938,0,-30,10,0,0,0,0,0,False,-1,71.819
2026-03-30T18:13:08.072,129,sequence,CSRT,,True,True,328,141,35,94,310,133,62,104,25.5,-52.0,1.546053,0.510236,5.408327,0,-30,10,0,0,0,0,0,False,-1,84.763
2026-03-30T18:13:08.170,130,sequence,CSRT,,True,True,323,137,35,94,305,129,60,105,20.5,-56.0,1.546053,0.522222,6.041523,0,-30,11,0,0,0,0,0,False,-1,94.345
2026-03-30T18:13:08.241,131,sequence,CSRT,,True,True,318,133,35,94,302,128,60,103,15.5,-60.0,1.546053,0.532362,3.535534,0,-30,12,0,0,0,0,0,False,-1,67.875
2026-03-30T18:13:08.317,132,sequence,CSRT,,True,True,318,133,35,94,298,127,60,101,15.5,-60.0,1.546053,0.542904,7.905694,0,-30,12,0,0,0,0,0,False,-1,73.847
2026-03-30T18:13:08.406,133,sequence,consensus,,True,True,309,136,32,86,294,125,60,99,5.0,-61.0,1.293233,0.4633,4.609772,0,-26,12,0,0,0,0,0,False,-1,87.849
2026-03-30T18:13:08.477,134,sequence,CSRT,,True,True,307,125,36,96,288,121,60,100,5.0,-67.0,1.62406,0.576,7.28011,0,-30,13,0,0,0,0,0,False,-1,67.626
2026-03-30T18:13:08.543,135,sequence,CSRT,,True,True,301,122,36,96,282,117,60,100,-1.0,-70.0,1.62406,0.5666,7.615773,0,-30,14,0,0,0,0,0,False,-1,62.942
2026-03-30T18:13:08.612,136,sequence,CSRT,,True,True,295,118,36,96,276,113,60,101,-7.0,-74.0,1.62406,0.570297,7.433034,0,-30,14,0,0,0,0,0,False,-1,66.545
2026-03-30T18:13:08.683,137,sequence,CSRT,,True,True,294,118,36,96,273,111,58,101,-8.0,-74.0,1.62406,0.570658,10.965856,0,-30,14,0,0,0,0,0,False,-1,68.298
2026-03-30T18:13:08.748,138,sequence,CSRT,,True,True,287,115,36,96,270,109,58,100,-15.0,-77.0,1.62406,0.576294,7.211103,0,-30,15,0,0,0,0,0,False,-1,63.074
2026-03-30T18:13:08.848,139,sequence,CSRT,,True,True,281,111,36,96,266,107,57,100,-21.0,-81.0,1.62406,0.606316,4.924429,0,-30,16,0,0,0,0,0,False,-1,98.153
2026-03-30T18:13:08.964,140,sequence,CSRT,,True,True,273,109,36,96,262,105,56,101,-29.0,-83.0,1.62406,0.611033,1.802776,0,-30,16,0,0,0,0,0,False,-1,112.334
2026-03-30T18:13:09.046,141,sequence,CSRT,,True,True,267,106,36,96,258,101,56,102,-35.0,-86.0,1.62406,0.605042,2.236068,0,-30,17,0,0,0,0,0,False,-1,79.037
2026-03-30T18:13:09.111,142,sequence,CSRT,,True,True,267,106,35,94,254,99,55,103,-35.5,-87.0,1.546053,0.580759,3.905125,0,-30,17,-7,0,0,0,0,False,-1,63.072
